0 info it worked if it ends with ok
1 verbose cli [ 'node', '/usr/bin/npm', 'update', '-g' ]
2 info using npm@2.1.4
3 info using node@v0.10.32
8568 info linkStuff punycode@1.3.1
8569 verbose linkBins punycode@1.3.1
8570 verbose linkMans punycode@1.3.1
8571 verbose rebuildBundles punycode@1.3.1
8572 silly gunzTarPerm extractEntry package.json
8573 info install punycode@1.3.1
8574 silly gunzTarPerm extractEntry package.json
8575 silly gunzTarPerm extractEntry package.json
8576 silly gunzTarPerm extractEntry package.json
8577 info postinstall punycode@1.3.1
8578 silly gunzTarPerm extractEntry .npmignore
8579 silly gunzTarPerm extractEntry README.md
8580 silly gunzTarPerm extractEntry .npmignore
8581 silly gunzTarPerm extractEntry README.md
8582 silly gunzTarPerm extractEntry .npmignore
8583 silly gunzTarPerm extractEntry README.md
8584 silly gunzTarPerm extractEntry .npmignore
8585 silly gunzTarPerm extractEntry README.md
8586 verbose unlock done using /home/gui/.npm/_locks/punycode-5a4e1dd264669d02.lock for /usr/lib/node_modules/npm/node_modules/request/node_modules/tough-cookie/node_modules/punycode
8587 verbose about to build /usr/lib/node_modules/npm/node_modules/request/node_modules/tough-cookie
8588 info build /usr/lib/node_modules/npm/node_modules/request/node_modules/tough-cookie
8589 verbose linkStuff [ true,
8589 verbose linkStuff   '/usr/lib/node_modules',
8589 verbose linkStuff   false,
8589 verbose linkStuff   '/usr/lib/node_modules/npm/node_modules/request/node_modules' ]
8590 info linkStuff tough-cookie@0.12.1
8591 verbose linkBins tough-cookie@0.12.1
8592 verbose linkMans tough-cookie@0.12.1
8593 verbose rebuildBundles tough-cookie@0.12.1
8594 silly gunzTarPerm extractEntry jsdoc-toolkit/jsrun.jar
8595 silly gunzTarPerm extractEntry jsdoc-toolkit/jsrun.sh
8596 verbose rebuildBundles [ 'punycode' ]
8597 info install tough-cookie@0.12.1
8598 info postinstall tough-cookie@0.12.1
8599 silly gunzTarPerm extractEntry LICENSE
8600 silly gunzTarPerm extractEntry index.js
8601 verbose unlock done using /home/gui/.npm/_locks/tough-cookie-e36400f3608aafb4.lock for /usr/lib/node_modules/npm/node_modules/request/node_modules/tough-cookie
8602 silly gunzTarPerm extractEntry LICENSE
8603 silly gunzTarPerm extractEntry index.js
8604 silly gunzTarPerm extractEntry .travis.yml
8605 silly gunzTarPerm extractEntry Makefile
8606 silly gunzTarPerm extractEntry images/hoek.png
8607 silly gunzTarPerm extractEntry lib/escape.js
8608 silly gunzTarPerm extractEntry lib/index.js
8609 silly gunzTarPerm extractEntry test/escaper.js
8610 silly gunzTarPerm extractEntry test/index.js
8611 silly gunzTarPerm extractEntry test/modules/test1.js
8612 silly gunzTarPerm extractEntry test/modules/test2.js
8613 silly gunzTarPerm extractEntry test/modules/test3.js
8614 silly gunzTarPerm extractEntry LICENSE
8615 silly gunzTarPerm extractEntry index.js
8616 silly gunzTarPerm extractEntry LICENSE
8617 silly gunzTarPerm extractEntry index.js
8618 silly gunzTarPerm extractEntry .travis.yml
8619 silly gunzTarPerm extractEntry Makefile
8620 silly gunzTarPerm extractEntry .travis.yml
8621 silly gunzTarPerm extractEntry Makefile
8622 silly gunzTarPerm extractEntry .travis.yml
8623 silly gunzTarPerm extractEntry Makefile
8624 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/bluelabel/.npmignore
8625 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/bluelabel/publish.js
8626 silly gunzTarPerm extractEntry images/boom.png
8627 silly gunzTarPerm extractEntry lib/index.js
8628 silly gunzTarPerm extractEntry test/index.js
8629 silly gunzTarPerm extractEntry lib/index.js
8630 silly gunzTarPerm extractEntry test/index.js
8631 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/bluelabel/allclasses.tmpl
8632 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/bluelabel/allfiles.tmpl
8633 silly gunzTarPerm extractEntry examples/offset.js
8634 silly gunzTarPerm extractEntry examples/time.js
8635 silly gunzTarPerm extractEntry lib/index.js
8636 silly gunzTarPerm extractEntry test/index.js
8637 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/bluelabel/class.tmpl
8638 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/bluelabel/index.tmpl
8639 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/bluelabel/static/index.html
8640 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/bluelabel/stylesheets/blue_label.gif
8641 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/bluelabel/stylesheets/body_noise.gif
8642 info preinstall cryptiles@0.2.2
8643 silly install resolved []
8644 verbose about to build /usr/lib/node_modules/npm/node_modules/request/node_modules/hawk/node_modules/cryptiles
8645 info build /usr/lib/node_modules/npm/node_modules/request/node_modules/hawk/node_modules/cryptiles
8646 verbose linkStuff [ true,
8646 verbose linkStuff   '/usr/lib/node_modules',
8646 verbose linkStuff   false,
8646 verbose linkStuff   '/usr/lib/node_modules/npm/node_modules/request/node_modules/hawk/node_modules' ]
8647 info linkStuff cryptiles@0.2.2
8648 verbose linkBins cryptiles@0.2.2
8649 verbose linkMans cryptiles@0.2.2
8650 verbose rebuildBundles cryptiles@0.2.2
8651 info install cryptiles@0.2.2
8652 info postinstall cryptiles@0.2.2
8653 verbose unlock done using /home/gui/.npm/_locks/cryptiles-da5843853b64c70e.lock for /usr/lib/node_modules/npm/node_modules/request/node_modules/hawk/node_modules/cryptiles
8654 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/bluelabel/stylesheets/body_wrapper_noise.gif
8655 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/bluelabel/stylesheets/box_noise.gif
8656 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/bluelabel/stylesheets/box_wrapper_noise.gif
8657 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/bluelabel/stylesheets/default.css
8658 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/bluelabel/stylesheets/title_bullet.gif
8659 info preinstall sntp@0.2.4
8660 silly install resolved []
8661 verbose about to build /usr/lib/node_modules/npm/node_modules/request/node_modules/hawk/node_modules/sntp
8662 info build /usr/lib/node_modules/npm/node_modules/request/node_modules/hawk/node_modules/sntp
8663 verbose linkStuff [ true,
8663 verbose linkStuff   '/usr/lib/node_modules',
8663 verbose linkStuff   false,
8663 verbose linkStuff   '/usr/lib/node_modules/npm/node_modules/request/node_modules/hawk/node_modules' ]
8664 info linkStuff sntp@0.2.4
8665 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/bluelabel/symbol.tmpl
8666 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/publish.js
8667 verbose linkBins sntp@0.2.4
8668 verbose linkMans sntp@0.2.4
8669 verbose rebuildBundles sntp@0.2.4
8670 info install sntp@0.2.4
8671 info postinstall sntp@0.2.4
8672 verbose unlock done using /home/gui/.npm/_locks/sntp-13c391bbf24c5792.lock for /usr/lib/node_modules/npm/node_modules/request/node_modules/hawk/node_modules/sntp
8673 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/allclasses.tmpl
8674 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/allfiles.tmpl
8675 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/class.tmpl
8676 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/css/all.css
8677 info preinstall boom@0.4.2
8678 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/css/fonts/mplus-1m-bold-webfont.eot
8679 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/css/fonts/mplus-1m-bold-webfont.svg
8680 silly install resolved []
8681 verbose about to build /usr/lib/node_modules/npm/node_modules/request/node_modules/hawk/node_modules/boom
8682 info build /usr/lib/node_modules/npm/node_modules/request/node_modules/hawk/node_modules/boom
8683 verbose linkStuff [ true,
8683 verbose linkStuff   '/usr/lib/node_modules',
8683 verbose linkStuff   false,
8683 verbose linkStuff   '/usr/lib/node_modules/npm/node_modules/request/node_modules/hawk/node_modules' ]
8684 info linkStuff boom@0.4.2
8685 verbose linkBins boom@0.4.2
8686 verbose linkMans boom@0.4.2
8687 verbose rebuildBundles boom@0.4.2
8688 info install boom@0.4.2
8689 info preinstall ctype@0.5.2
8690 info postinstall boom@0.4.2
8691 verbose unlock done using /home/gui/.npm/_locks/boom-1247c93f8aae8b47.lock for /usr/lib/node_modules/npm/node_modules/request/node_modules/hawk/node_modules/boom
8692 silly install resolved []
8693 verbose about to build /usr/lib/node_modules/npm/node_modules/request/node_modules/http-signature/node_modules/ctype
8694 info build /usr/lib/node_modules/npm/node_modules/request/node_modules/http-signature/node_modules/ctype
8695 verbose linkStuff [ true,
8695 verbose linkStuff   '/usr/lib/node_modules',
8695 verbose linkStuff   false,
8695 verbose linkStuff   '/usr/lib/node_modules/npm/node_modules/request/node_modules/http-signature/node_modules' ]
8696 info linkStuff ctype@0.5.2
8697 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/css/fonts/mplus-1m-bold-webfont.ttf
8698 verbose linkBins ctype@0.5.2
8699 verbose linkMans ctype@0.5.2
8700 verbose rebuildBundles ctype@0.5.2
8701 info install ctype@0.5.2
8702 info postinstall ctype@0.5.2
8703 verbose unlock done using /home/gui/.npm/_locks/ctype-c934ef13b8759d81.lock for /usr/lib/node_modules/npm/node_modules/request/node_modules/http-signature/node_modules/ctype
8704 verbose about to build /usr/lib/node_modules/npm/node_modules/request/node_modules/http-signature
8705 info build /usr/lib/node_modules/npm/node_modules/request/node_modules/http-signature
8706 verbose linkStuff [ true,
8706 verbose linkStuff   '/usr/lib/node_modules',
8706 verbose linkStuff   false,
8706 verbose linkStuff   '/usr/lib/node_modules/npm/node_modules/request/node_modules' ]
8707 info linkStuff http-signature@0.10.0
8708 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/css/fonts/mplus-1m-bold-webfont.woff
8709 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/css/fonts/mplus-1m-regular-webfont.eot
8710 verbose linkBins http-signature@0.10.0
8711 verbose linkMans http-signature@0.10.0
8712 verbose rebuildBundles http-signature@0.10.0
8713 verbose rebuildBundles [ 'asn1', 'assert-plus', 'ctype' ]
8714 info install http-signature@0.10.0
8715 info postinstall http-signature@0.10.0
8716 verbose unlock done using /home/gui/.npm/_locks/http-signature-7bf9809ad2f08646.lock for /usr/lib/node_modules/npm/node_modules/request/node_modules/http-signature
8717 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/css/fonts/mplus-1m-regular-webfont.svg
8718 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/css/fonts/mplus-1m-regular-webfont.ttf
8719 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/css/fonts/mplus-1m-regular-webfont.woff
8720 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/css/fonts/stylesheet.css
8721 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/css/handheld.css
8722 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/css/screen.css
8723 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/index.tmpl
8724 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/javascript/wbos.csstools.mediaqueryfallback.js
8725 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/static/header.html
8726 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/static/index.html
8727 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/codeview/symbol.tmpl
8728 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/jsdoc/publish.js
8729 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/jsdoc/allclasses.tmpl
8730 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/jsdoc/allfiles.tmpl
8731 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/jsdoc/class.tmpl
8732 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/jsdoc/index.tmpl
8733 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/jsdoc/static/default.css
8734 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/jsdoc/static/header.html
8735 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/jsdoc/static/index.html
8736 silly gunzTarPerm extractEntry jsdoc-toolkit/templates/jsdoc/symbol.tmpl
8737 silly gunzTarPerm extractEntry lib/environments.js
8738 silly gunzTarPerm extractEntry lib/json-schema-draft-01.js
8739 silly gunzTarPerm extractEntry lib/json-schema-draft-02.js
8740 silly gunzTarPerm extractEntry lib/json-schema-draft-03.js
8741 info preinstall hoek@0.9.1
8742 silly install resolved []
8743 verbose about to build /usr/lib/node_modules/npm/node_modules/request/node_modules/hawk/node_modules/hoek
8744 info build /usr/lib/node_modules/npm/node_modules/request/node_modules/hawk/node_modules/hoek
8745 verbose linkStuff [ true,
8745 verbose linkStuff   '/usr/lib/node_modules',
8745 verbose linkStuff   false,
8745 verbose linkStuff   '/usr/lib/node_modules/npm/node_modules/request/node_modules/hawk/node_modules' ]
8746 info linkStuff hoek@0.9.1
8747 verbose linkBins hoek@0.9.1
8748 verbose linkMans hoek@0.9.1
8749 verbose rebuildBundles hoek@0.9.1
8750 silly gunzTarPerm extractEntry lib/jsv.js
8751 silly gunzTarPerm extractEntry lib/uri/uri.js
8752 info install hoek@0.9.1
8753 info postinstall hoek@0.9.1
8754 verbose unlock done using /home/gui/.npm/_locks/hoek-030fa2817ba28f02.lock for /usr/lib/node_modules/npm/node_modules/request/node_modules/hawk/node_modules/hoek
8755 verbose about to build /usr/lib/node_modules/npm/node_modules/request/node_modules/hawk
8756 info build /usr/lib/node_modules/npm/node_modules/request/node_modules/hawk
8757 verbose linkStuff [ true,
8757 verbose linkStuff   '/usr/lib/node_modules',
8757 verbose linkStuff   false,
8757 verbose linkStuff   '/usr/lib/node_modules/npm/node_modules/request/node_modules' ]
8758 info linkStuff hawk@1.1.1
8759 verbose linkBins hawk@1.1.1
8760 verbose linkMans hawk@1.1.1
8761 verbose rebuildBundles hawk@1.1.1
8762 silly gunzTarPerm extractEntry lib/uri/schemes/urn.js
8763 silly gunzTarPerm extractEntry schemas/json-schema-draft-01/empty-schema.json
8764 verbose rebuildBundles [ 'boom', 'cryptiles', 'hoek', 'sntp' ]
8765 info install hawk@1.1.1
8766 info postinstall hawk@1.1.1
8767 verbose unlock done using /home/gui/.npm/_locks/hawk-19e05e37b1a671f8.lock for /usr/lib/node_modules/npm/node_modules/request/node_modules/hawk
8768 verbose about to build /usr/lib/node_modules/npm/node_modules/request
8769 info build /usr/lib/node_modules/npm/node_modules/request
8770 verbose linkStuff [ true,
8770 verbose linkStuff   '/usr/lib/node_modules',
8770 verbose linkStuff   false,
8770 verbose linkStuff   '/usr/lib/node_modules/npm/node_modules' ]
8771 info linkStuff request@2.44.0
8772 verbose linkBins request@2.44.0
8773 verbose linkMans request@2.44.0
8774 verbose rebuildBundles request@2.44.0
8775 silly gunzTarPerm extractEntry schemas/json-schema-draft-01/hyper-schema.json
8776 silly gunzTarPerm extractEntry schemas/json-schema-draft-01/json-ref.json
8777 verbose rebuildBundles [ 'aws-sign2',
8777 verbose rebuildBundles   'bl',
8777 verbose rebuildBundles   'caseless',
8777 verbose rebuildBundles   'forever-agent',
8777 verbose rebuildBundles   'form-data',
8777 verbose rebuildBundles   'hawk',
8777 verbose rebuildBundles   'http-signature',
8777 verbose rebuildBundles   'json-stringify-safe',
8777 verbose rebuildBundles   'mime-types',
8777 verbose rebuildBundles   'node-uuid',
8777 verbose rebuildBundles   'oauth-sign',
8777 verbose rebuildBundles   'qs',
8777 verbose rebuildBundles   'stringstream',
8777 verbose rebuildBundles   'tough-cookie',
8777 verbose rebuildBundles   'tunnel-agent' ]
8778 info install request@2.44.0
8779 info postinstall request@2.44.0
8780 verbose unlock done using /home/gui/.npm/_locks/request-3a7dffcd2cdf83f1.lock for /usr/lib/node_modules/npm/node_modules/request
8781 silly gunzTarPerm extractEntry schemas/json-schema-draft-01/links.json
8782 silly gunzTarPerm extractEntry schemas/json-schema-draft-01/schema.json
8783 silly gunzTarPerm extractEntry schemas/json-schema-draft-02/empty-schema.json
8784 silly gunzTarPerm extractEntry schemas/json-schema-draft-02/hyper-schema.json
8785 silly gunzTarPerm extractEntry schemas/json-schema-draft-02/json-ref.json
8786 silly gunzTarPerm extractEntry schemas/json-schema-draft-02/links.json
8787 silly gunzTarPerm extractEntry schemas/json-schema-draft-02/schema.json
8788 silly gunzTarPerm extractEntry schemas/json-schema-draft-03/hyper-schema.json
8789 silly addNameRange number 2 { name: 'source-map', range: '>=0.1.7 <0.2.0', hasData: true }
8790 silly addNameRange versions [ 'source-map',
8790 silly addNameRange   [ '0.0.0',
8790 silly addNameRange     '0.1.0',
8790 silly addNameRange     '0.1.1',
8790 silly addNameRange     '0.1.2',
8790 silly addNameRange     '0.1.3',
8790 silly addNameRange     '0.1.4',
8790 silly addNameRange     '0.1.5',
8790 silly addNameRange     '0.1.6',
8790 silly addNameRange     '0.1.7',
8790 silly addNameRange     '0.1.8',
8790 silly addNameRange     '0.1.9',
8790 silly addNameRange     '0.1.10',
8790 silly addNameRange     '0.1.11',
8790 silly addNameRange     '0.1.12',
8790 silly addNameRange     '0.1.13',
8790 silly addNameRange     '0.1.14',
8790 silly addNameRange     '0.1.15',
8790 silly addNameRange     '0.1.16',
8790 silly addNameRange     '0.1.17',
8790 silly addNameRange     '0.1.18',
8790 silly addNameRange     '0.1.19',
8790 silly addNameRange     '0.1.20',
8790 silly addNameRange     '0.1.21',
8790 silly addNameRange     '0.1.22',
8790 silly addNameRange     '0.1.23',
8790 silly addNameRange     '0.1.24',
8790 silly addNameRange     '0.1.25',
8790 silly addNameRange     '0.1.26',
8790 silly addNameRange     '0.1.27',
8790 silly addNameRange     '0.1.28',
8790 silly addNameRange     '0.1.29',
8790 silly addNameRange     '0.1.30',
8790 silly addNameRange     '0.1.31',
8790 silly addNameRange     '0.1.32',
8790 silly addNameRange     '0.1.33',
8790 silly addNameRange     '0.1.34',
8790 silly addNameRange     '0.1.35',
8790 silly addNameRange     '0.1.36',
8790 silly addNameRange     '0.1.37',
8790 silly addNameRange     '0.1.38',
8790 silly addNameRange     '0.1.39',
8790 silly addNameRange     '0.1.40' ] ]
8791 verbose addNamed source-map@0.1.40
8792 silly addNamed semver.valid 0.1.40
8793 silly addNamed semver.validRange 0.1.40
8794 silly cache afterAdd source-map@0.1.40
8795 verbose afterAdd /home/gui/.npm/source-map/0.1.40/package/package.json not in flight; writing
8796 silly gunzTarPerm extractEntry schemas/json-schema-draft-03/json-ref.json
8797 silly gunzTarPerm extractEntry schemas/json-schema-draft-03/links.json
8798 verbose afterAdd /home/gui/.npm/source-map/0.1.40/package/package.json written
8799 silly install resolved [ { name: 'async',
8799 silly install resolved     description: 'Higher-order functions and common patterns for asynchronous code',
8799 silly install resolved     main: './lib/async',
8799 silly install resolved     author: { name: 'Caolan McMahon' },
8799 silly install resolved     version: '0.2.10',
8799 silly install resolved     repository: { type: 'git', url: 'https://github.com/caolan/async.git' },
8799 silly install resolved     bugs: { url: 'https://github.com/caolan/async/issues' },
8799 silly install resolved     licenses: [ [Object] ],
8799 silly install resolved     devDependencies: { nodeunit: '>0.0.0', 'uglify-js': '1.2.x', nodelint: '>0.0.0' },
8799 silly install resolved     jam: { main: 'lib/async.js', include: [Object] },
8799 silly install resolved     scripts: { test: 'nodeunit test/test-async.js' },
